Date_Time,S-01,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-11,S-12,S-13,S-14,S-15,S-BU1,Average,Variance
2020-12-22 13:27:59,9.0,9.0,14.399999999999999,25.2,72.0,3.6,0.0,50.1,27.0,0.9000000000000004,45.3,8.1,8.1,20.4,20.935714285714287,450.6658163265305
2020-12-22 13:28:00,9.0,9.0,9.0,27.0,72.0,4.0,0.0,51.0,30.0,0.0,45.0,9.0,9.0,21.0,21.071428571428573,434.6377551020407
2020-12-22 13:28:01,9.4,9.9,9.9,27.0,75.9,6.3,0.0,47.7,30.0,0.0,43.2,9.9,9.9,22.5,21.542857142857144,456.77653061224487
2020-12-22 13:28:02,9.8,10.8,10.8,27.0,79.8,8.6,0.0,44.4,30.0,0.0,41.4,10.8,10.8,24.0,22.014285714285716,478.91530612244895
2020-12-22 13:28:03,10.2,11.7,11.7,27.0,83.7,10.899999999999999,0.0,41.1,30.0,0.0,39.6,11.7,11.7,25.5,22.485714285714288,501.0540816326531
2020-12-22 13:28:04,10.6,12.6,12.6,27.0,87.6,13.2,0.0,37.8,30.0,0.0,37.8,12.6,12.6,27.0,22.95714285714286,523.1928571428572
2020-12-22 13:28:05,11.0,13.5,13.5,27.0,91.5,15.5,0.0,34.5,30.0,0.0,36.0,13.5,13.5,28.5,23.42857142857143,545.3316326530613
2020-12-22 13:28:06,11.4,14.4,14.4,27.0,95.4,17.799999999999997,0.0,31.200000000000003,30.0,0.0,34.2,14.4,14.4,30.0,23.9,567.4704081632655
2020-12-22 13:28:07,11.8,15.3,15.3,27.0,99.3,20.099999999999998,0.0,27.900000000000002,30.0,0.0,32.4,15.3,15.3,31.5,24.37142857142857,589.6091836734696
2020-12-22 13:28:08,12.2,16.2,16.2,27.0,103.2,22.4,0.0,24.6,30.0,0.0,30.6,16.2,16.2,33.0,24.84285714285714,611.7479591836736
2020-12-22 13:28:09,12.6,17.1,17.1,27.0,107.1,24.7,0.0,21.3,30.0,0.0,28.8,17.1,17.1,34.5,25.314285714285713,633.8867346938778
2020-12-22 13:28:10,13.0,18.0,18.0,27.0,111.0,27.0,0.0,18.0,30.0,0.0,27.0,18.0,18.0,36.0,25.785714285714285,656.0255102040819
2020-12-22 13:28:11,14.4,17.1,18.0,26.1,115.5,28.8,0.0,18.0,27.0,0.0,24.3,17.1,18.9,37.5,25.907142857142855,742.908673469388
2020-12-22 13:28:12,15.8,16.2,18.0,25.2,120.0,30.6,0.0,18.0,24.0,0.0,21.6,16.2,19.8,39.0,26.02857142857143,829.791836734694
2020-12-22 13:28:13,17.2,15.3,18.0,24.3,124.5,32.4,0.0,18.0,21.0,0.0,18.9,15.3,20.7,40.5,26.15,916.6750000000002
2020-12-22 13:28:14,18.6,14.4,18.0,23.4,129.0,34.2,0.0,18.0,18.0,0.0,16.2,14.4,21.6,42.0,26.271428571428572,1003.5581632653062
2020-12-22 13:28:15,20.0,13.5,18.0,22.5,133.5,36.0,0.0,18.0,15.0,0.0,13.5,13.5,22.5,43.5,26.392857142857142,1090.4413265306123
2020-12-22 13:28:16,21.4,12.6,18.0,21.6,138.0,37.8,0.0,18.0,12.0,0.0,10.799999999999997,12.6,23.4,45.0,26.514285714285712,1177.3244897959185
2020-12-22 13:28:17,22.799999999999997,11.7,18.0,20.7,142.5,39.6,0.0,18.0,9.0,0.0,8.099999999999998,11.7,24.3,46.5,26.635714285714286,1264.2076530612244
2020-12-22 13:28:18,24.2,10.8,18.0,19.8,147.0,41.4,0.0,18.0,6.0,0.0,5.399999999999999,10.8,25.2,48.0,26.757142857142856,1351.0908163265306
2020-12-22 13:28:19,25.6,9.9,18.0,18.9,151.5,43.2,0.0,18.0,3.0,0.0,2.6999999999999993,9.9,26.1,49.5,26.87857142857143,1437.9739795918367
2020-12-22 13:28:20,27.0,9.0,18.0,18.0,156.0,45.0,0.0,18.0,0.0,0.0,0.0,9.0,27.0,51.0,27.0,1524.8571428571427
2020-12-22 13:28:21,26.1,8.1,17.5,17.1,148.2,41.4,0.0,18.0,0.0,0.9,0.9,9.0,25.2,48.9,25.807142857142857,1408.849489795918
2020-12-22 13:28:22,25.2,7.2,17.0,16.2,140.4,37.8,0.0,18.0,0.0,1.8,1.8,9.0,23.4,46.8,24.614285714285714,1292.8418367346937
2020-12-22 13:28:23,24.3,6.3,16.5,15.3,132.6,34.2,0.0,18.0,0.0,2.7,2.7,9.0,21.6,44.7,23.42142857142857,1176.8341836734694
2020-12-22 13:28:24,23.4,5.4,16.0,14.4,124.8,30.6,0.0,18.0,0.0,3.6,3.6,9.0,19.8,42.6,22.228571428571428,1060.8265306122448
2020-12-22 13:28:25,22.5,4.5,15.5,13.5,117.0,27.0,0.0,18.0,0.0,4.5,4.5,9.0,18.0,40.5,21.035714285714285,944.8188775510204
2020-12-22 13:28:26,21.6,3.5999999999999996,15.0,12.6,109.2,23.4,0.0,18.0,0.0,5.4,5.4,9.0,16.2,38.4,19.84285714285714,828.8112244897959
2020-12-22 13:28:27,20.7,2.7,14.5,11.7,101.4,19.8,0.0,18.0,0.0,6.3,6.3,9.0,14.4,36.3,18.65,712.8035714285714
2020-12-22 13:28:28,19.8,1.7999999999999998,14.0,10.8,93.6,16.2,0.0,18.0,0.0,7.2,7.2,9.0,12.6,34.2,17.457142857142856,596.795918367347
2020-12-22 13:28:29,18.9,0.9000000000000004,13.5,9.9,85.8,12.600000000000001,0.0,18.0,0.0,8.1,8.1,9.0,10.8,32.099999999999994,16.264285714285712,480.7882653061224
2020-12-22 13:28:30,18.0,0.0,13.0,9.0,78.0,9.0,0.0,18.0,0.0,9.0,9.0,9.0,9.0,30.0,15.071428571428571,364.780612244898
2020-12-22 13:28:31,17.1,0.0,11.7,9.0,72.9,9.0,0.0,18.0,0.0,9.0,9.0,11.1,9.0,27.9,14.55,336.586224489796
2020-12-22 13:28:32,16.2,0.0,10.4,9.0,67.8,9.0,0.0,18.0,0.0,9.0,9.0,13.2,9.0,25.8,14.028571428571428,308.3918367346939
2020-12-22 13:28:33,15.3,0.0,9.1,9.0,62.7,9.0,0.0,18.0,0.0,9.0,9.0,15.3,9.0,23.7,13.507142857142856,280.19744897959185
2020-12-22 13:28:34,14.4,0.0,7.8,9.0,57.6,9.0,0.0,18.0,0.0,9.0,9.0,17.4,9.0,21.6,12.985714285714286,252.00306122448984
2020-12-22 13:28:35,13.5,0.0,6.5,9.0,52.5,9.0,0.0,18.0,0.0,9.0,9.0,19.5,9.0,19.5,12.464285714285715,223.8086734693878
2020-12-22 13:28:36,12.6,0.0,5.199999999999999,9.0,47.400000000000006,9.0,0.0,18.0,0.0,9.0,9.0,21.6,9.0,17.4,11.942857142857143,195.61428571428576
2020-12-22 13:28:37,11.7,0.0,3.9000000000000004,9.0,42.300000000000004,9.0,0.0,18.0,0.0,9.0,9.0,23.700000000000003,9.0,15.299999999999999,11.42142857142857,167.41989795918371
2020-12-22 13:28:38,10.8,0.0,2.5999999999999996,9.0,37.2,9.0,0.0,18.0,0.0,9.0,9.0,25.8,9.0,13.2,10.9,139.22551020408167
2020-12-22 13:28:39,9.9,0.0,1.299999999999999,9.0,32.1,9.0,0.0,18.0,0.0,9.0,9.0,27.900000000000002,9.0,11.099999999999998,10.37857142857143,111.03112244897963
2020-12-22 13:28:40,9.0,0.0,0.0,9.0,27.0,9.0,0.0,18.0,0.0,9.0,9.0,30.0,9.0,9.0,9.857142857142858,82.83673469387757
2020-12-22 13:28:41,10.8,0.4,0.0,9.0,34.2,9.0,0.0,17.1,0.9,9.0,11.7,30.0,9.0,9.9,10.785714285714286,134.70816326530615
2020-12-22 13:28:42,12.6,0.8,0.0,9.0,41.4,9.0,0.0,16.2,1.8,9.0,14.4,30.0,9.0,10.8,11.714285714285715,186.57959183673472
2020-12-22 13:28:43,14.4,1.2000000000000002,0.0,9.0,48.6,9.0,0.0,15.3,2.7,9.0,17.1,30.0,9.0,11.7,12.642857142857142,238.4510204081633
2020-12-22 13:28:44,16.2,1.6,0.0,9.0,55.8,9.0,0.0,14.4,3.6,9.0,19.8,30.0,9.0,12.6,13.571428571428571,290.32244897959185
2020-12-22 13:28:45,18.0,2.0,0.0,9.0,63.0,9.0,0.0,13.5,4.5,9.0,22.5,30.0,9.0,13.5,14.5,342.1938775510204
2020-12-22 13:28:46,19.8,2.4000000000000004,0.0,9.0,70.2,9.0,0.0,12.6,5.4,9.0,25.200000000000003,30.0,9.0,14.4,15.428571428571429,394.065306122449
2020-12-22 13:28:47,21.6,2.8000000000000003,0.0,9.0,77.4,9.0,0.0,11.7,6.3,9.0,27.900000000000002,30.0,9.0,15.3,16.357142857142858,445.93673469387755
2020-12-22 13:28:48,23.4,3.2,0.0,9.0,84.6,9.0,0.0,10.8,7.2,9.0,30.6,30.0,9.0,16.2,17.285714285714285,497.8081632653061
2020-12-22 13:28:49,25.2,3.6,0.0,9.0,91.8,9.0,0.0,9.9,8.1,9.0,33.3,30.0,9.0,17.1,18.214285714285715,549.6795918367346
2020-12-22 13:28:50,27.0,4.0,0.0,9.0,99.0,9.0,0.0,9.0,9.0,9.0,36.0,30.0,9.0,18.0,19.142857142857142,601.5510204081633
2020-12-22 13:28:51,27.0,3.6,0.0,9.0,99.0,9.4,0.0,8.1,9.0,9.0,36.0,27.9,9.0,18.9,18.992857142857144,604.0474489795919
2020-12-22 13:28:52,27.0,3.2,0.0,9.0,99.0,9.8,0.0,7.2,9.0,9.0,36.0,25.8,9.0,19.8,18.84285714285714,606.5438775510204
2020-12-22 13:28:53,27.0,2.8,0.0,9.0,99.0,10.2,0.0,6.3,9.0,9.0,36.0,23.7,9.0,20.7,18.692857142857143,609.040306122449
2020-12-22 13:28:54,27.0,2.4,0.0,9.0,99.0,10.6,0.0,5.4,9.0,9.0,36.0,21.6,9.0,21.6,18.54285714285714,611.5367346938775
2020-12-22 13:28:55,27.0,2.0,0.0,9.0,99.0,11.0,0.0,4.5,9.0,9.0,36.0,19.5,9.0,22.5,18.392857142857142,614.0331632653061
2020-12-22 13:28:56,27.0,1.5999999999999996,0.0,9.0,99.0,11.4,0.0,3.5999999999999996,9.0,9.0,36.0,17.4,9.0,23.4,18.242857142857144,616.5295918367348
2020-12-22 13:28:57,27.0,1.1999999999999997,0.0,9.0,99.0,11.8,0.0,2.7,9.0,9.0,36.0,15.299999999999999,9.0,24.3,18.09285714285714,619.0260204081633
2020-12-22 13:28:58,27.0,0.7999999999999998,0.0,9.0,99.0,12.2,0.0,1.7999999999999998,9.0,9.0,36.0,13.2,9.0,25.2,17.942857142857143,621.5224489795919
2020-12-22 13:28:59,27.0,0.3999999999999999,0.0,9.0,99.0,12.6,0.0,0.9000000000000004,9.0,9.0,36.0,11.099999999999998,9.0,26.1,17.79285714285714,624.0188775510204
2020-12-22 13:29:00,27.0,0.0,0.0,9.0,99.0,13.0,0.0,0.0,9.0,9.0,36.0,9.0,9.0,27.0,17.642857142857142,626.515306122449
2020-12-22 13:29:01,28.2,0.0,0.0,9.0,98.5,12.6,0.0,0.0,8.1,9.0,33.3,8.1,9.0,25.6,17.242857142857144,623.3295918367347
2020-12-22 13:29:02,29.4,0.0,0.0,9.0,98.0,12.2,0.0,0.0,7.2,9.0,30.6,7.2,9.0,24.2,16.84285714285714,620.1438775510204
2020-12-22 13:29:03,30.6,0.0,0.0,9.0,97.5,11.8,0.0,0.0,6.3,9.0,27.9,6.3,9.0,22.8,16.442857142857143,616.9581632653061
2020-12-22 13:29:04,31.8,0.0,0.0,9.0,97.0,11.4,0.0,0.0,5.4,9.0,25.2,5.4,9.0,21.4,16.04285714285714,613.7724489795918
2020-12-22 13:29:05,33.0,0.0,0.0,9.0,96.5,11.0,0.0,0.0,4.5,9.0,22.5,4.5,9.0,20.0,15.642857142857142,610.5867346938775
2020-12-22 13:29:06,34.2,0.0,0.0,9.0,96.0,10.6,0.0,0.0,3.5999999999999996,9.0,19.799999999999997,3.5999999999999996,9.0,18.6,15.242857142857142,607.4010204081632
2020-12-22 13:29:07,35.4,0.0,0.0,9.0,95.5,10.2,0.0,0.0,2.7,9.0,17.099999999999998,2.7,9.0,17.200000000000003,14.842857142857142,604.2153061224489
2020-12-22 13:29:08,36.6,0.0,0.0,9.0,95.0,9.8,0.0,0.0,1.7999999999999998,9.0,14.399999999999999,1.7999999999999998,9.0,15.8,14.442857142857143,601.0295918367345
2020-12-22 13:29:09,37.8,0.0,0.0,9.0,94.5,9.4,0.0,0.0,0.9000000000000004,9.0,11.7,0.9000000000000004,9.0,14.4,14.042857142857143,597.8438775510202
2020-12-22 13:29:10,39.0,0.0,0.0,9.0,94.0,9.0,0.0,0.0,0.0,9.0,9.0,0.0,9.0,13.0,13.642857142857142,594.6581632653059
2020-12-22 13:29:11,40.8,0.0,0.0,10.3,99.6,8.1,0.0,0.0,1.8,8.1,9.0,0.0,8.1,11.7,14.107142857142856,692.0270408163263
2020-12-22 13:29:12,42.6,0.0,0.0,11.6,105.2,7.2,0.0,0.0,3.6,7.2,9.0,0.0,7.2,10.4,14.571428571428571,789.3959183673469
2020-12-22 13:29:13,44.4,0.0,0.0,12.9,110.8,6.3,0.0,0.0,5.4,6.3,9.0,0.0,6.3,9.1,15.035714285714285,886.7647959183673
2020-12-22 13:29:14,46.2,0.0,0.0,14.2,116.4,5.4,0.0,0.0,7.2,5.4,9.0,0.0,5.4,7.8,15.5,984.1336734693878
2020-12-22 13:29:15,48.0,0.0,0.0,15.5,122.0,4.5,0.0,0.0,9.0,4.5,9.0,0.0,4.5,6.5,15.964285714285714,1081.5025510204082
2020-12-22 13:29:16,49.8,0.0,0.0,16.8,127.6,3.5999999999999996,0.0,0.0,10.8,3.5999999999999996,9.0,0.0,3.5999999999999996,5.199999999999999,16.428571428571427,1178.8714285714286
2020-12-22 13:29:17,51.6,0.0,0.0,18.1,133.2,2.7,0.0,0.0,12.6,2.7,9.0,0.0,2.7,3.9000000000000004,16.892857142857142,1276.240306122449
2020-12-22 13:29:18,53.4,0.0,0.0,19.4,138.8,1.7999999999999998,0.0,0.0,14.4,1.7999999999999998,9.0,0.0,1.7999999999999998,2.5999999999999996,17.357142857142858,1373.6091836734695
2020-12-22 13:29:19,55.2,0.0,0.0,20.700000000000003,144.4,0.9000000000000004,0.0,0.0,16.2,0.9000000000000004,9.0,0.0,0.9000000000000004,1.299999999999999,17.82142857142857,1470.97806122449
2020-12-22 13:29:20,57.0,0.0,0.0,22.0,150.0,0.0,0.0,0.0,18.0,0.0,9.0,0.0,0.0,0.0,18.285714285714285,1568.3469387755106
2020-12-22 13:29:21,53.1,0.0,2.2,21.6,148.8,0.0,0.0,0.0,17.1,0.0,8.1,3.0,1.8,1.5,18.37142857142857,1529.910204081633
2020-12-22 13:29:22,49.2,0.0,4.4,21.2,147.6,0.0,0.0,0.0,16.2,0.0,7.2,6.0,3.6,3.0,18.457142857142856,1491.4734693877554
2020-12-22 13:29:23,45.3,0.0,6.6000000000000005,20.8,146.4,0.0,0.0,0.0,15.3,0.0,6.3,9.0,5.4,4.5,18.54285714285714,1453.0367346938779
2020-12-22 13:29:24,41.4,0.0,8.8,20.4,145.2,0.0,0.0,0.0,14.4,0.0,5.4,12.0,7.2,6.0,18.628571428571426,1414.6000000000001
2020-12-22 13:29:25,37.5,0.0,11.0,20.0,144.0,0.0,0.0,0.0,13.5,0.0,4.5,15.0,9.0,7.5,18.714285714285715,1376.1632653061226
2020-12-22 13:29:26,33.6,0.0,13.200000000000001,19.6,142.8,0.0,0.0,0.0,12.6,0.0,3.5999999999999996,18.0,10.8,9.0,18.8,1337.726530612245
2020-12-22 13:29:27,29.7,0.0,15.400000000000002,19.2,141.6,0.0,0.0,0.0,11.7,0.0,2.7,21.0,12.6,10.5,18.885714285714286,1299.2897959183674
2020-12-22 13:29:28,25.8,0.0,17.6,18.8,140.4,0.0,0.0,0.0,10.8,0.0,1.7999999999999998,24.0,14.4,12.0,18.97142857142857,1260.85306122449
2020-12-22 13:29:29,21.9,0.0,19.8,18.4,139.2,0.0,0.0,0.0,9.9,0.0,0.9000000000000004,27.0,16.2,13.5,19.057142857142857,1222.4163265306122
2020-12-22 13:29:30,18.0,0.0,22.0,18.0,138.0,0.0,0.0,0.0,9.0,0.0,0.0,30.0,18.0,15.0,19.142857142857142,1183.9795918367347
2020-12-22 13:29:31,17.1,0.0,21.6,16.2,128.1,0.9,0.0,0.9,8.1,0.0,0.9,30.0,17.1,16.5,18.385714285714286,1081.1204081632654
2020-12-22 13:29:32,16.2,0.0,21.2,14.4,118.2,1.8,0.0,1.8,7.2,0.0,1.8,30.0,16.2,18.0,17.628571428571426,978.261224489796
2020-12-22 13:29:33,15.3,0.0,20.8,12.6,108.3,2.7,0.0,2.7,6.3,0.0,2.7,30.0,15.3,19.5,16.87142857142857,875.4020408163266
2020-12-22 13:29:34,14.4,0.0,20.4,10.8,98.4,3.6,0.0,3.6,5.4,0.0,3.6,30.0,14.4,21.0,16.114285714285714,772.5428571428572
2020-12-22 13:29:35,13.5,0.0,20.0,9.0,88.5,4.5,0.0,4.5,4.5,0.0,4.5,30.0,13.5,22.5,15.357142857142858,669.6836734693878
2020-12-22 13:29:36,12.6,0.0,19.6,7.199999999999999,78.6,5.4,0.0,5.4,3.5999999999999996,0.0,5.4,30.0,12.6,24.0,14.6,566.8244897959185
2020-12-22 13:29:37,11.7,0.0,19.2,5.4,68.7,6.3,0.0,6.3,2.7,0.0,6.3,30.0,11.7,25.5,13.842857142857142,463.9653061224491
2020-12-22 13:29:38,10.8,0.0,18.8,3.5999999999999996,58.8,7.2,0.0,7.2,1.7999999999999998,0.0,7.2,30.0,10.8,27.0,13.085714285714285,361.1061224489797
2020-12-22 13:29:39,9.9,0.0,18.4,1.8000000000000007,48.89999999999999,8.1,0.0,8.1,0.9000000000000004,0.0,8.1,30.0,9.9,28.5,12.32857142857143,258.24693877551033
2020-12-22 13:29:40,9.0,0.0,18.0,0.0,39.0,9.0,0.0,9.0,0.0,0.0,9.0,30.0,9.0,30.0,11.571428571428571,155.38775510204087
2020-12-22 13:29:41,12.0,0.4,18.0,0.0,45.6,9.0,0.0,9.0,0.0,1.8,8.1,27.9,8.1,28.9,12.057142857142857,211.530612244898
2020-12-22 13:29:42,15.0,0.8,18.0,0.0,52.2,9.0,0.0,9.0,0.0,3.6,7.2,25.8,7.2,27.8,12.542857142857143,267.6734693877552
2020-12-22 13:29:43,18.0,1.2000000000000002,18.0,0.0,58.8,9.0,0.0,9.0,0.0,5.4,6.3,23.7,6.3,26.7,13.028571428571428,323.8163265306123
2020-12-22 13:29:44,21.0,1.6,18.0,0.0,65.4,9.0,0.0,9.0,0.0,7.2,5.4,21.6,5.4,25.6,13.514285714285714,379.9591836734695
2020-12-22 13:29:45,24.0,2.0,18.0,0.0,72.0,9.0,0.0,9.0,0.0,9.0,4.5,19.5,4.5,24.5,14.0,436.1020408163266
2020-12-22 13:29:46,27.0,2.4000000000000004,18.0,0.0,78.6,9.0,0.0,9.0,0.0,10.8,3.5999999999999996,17.4,3.5999999999999996,23.4,14.485714285714284,492.24489795918373
2020-12-22 13:29:47,30.0,2.8000000000000003,18.0,0.0,85.19999999999999,9.0,0.0,9.0,0.0,12.6,2.7,15.299999999999999,2.7,22.299999999999997,14.97142857142857,548.387755102041
2020-12-22 13:29:48,33.0,3.2,18.0,0.0,91.8,9.0,0.0,9.0,0.0,14.4,1.7999999999999998,13.2,1.7999999999999998,21.2,15.457142857142856,604.5306122448981
2020-12-22 13:29:49,36.0,3.6,18.0,0.0,98.4,9.0,0.0,9.0,0.0,16.2,0.9000000000000004,11.099999999999998,0.9000000000000004,20.1,15.942857142857141,660.6734693877553
2020-12-22 13:29:50,39.0,4.0,18.0,0.0,105.0,9.0,0.0,9.0,0.0,18.0,0.0,9.0,0.0,19.0,16.428571428571427,716.8163265306124
2020-12-22 13:29:51,39.0,3.6,17.1,0.0,105.0,9.4,0.0,12.6,0.0,18.0,0.0,9.9,0.0,18.0,16.614285714285714,722.7693877551022
2020-12-22 13:29:52,39.0,3.2,16.2,0.0,105.0,9.8,0.0,16.2,0.0,18.0,0.0,10.8,0.0,17.0,16.799999999999997,728.7224489795921
2020-12-22 13:29:53,39.0,2.8,15.3,0.0,105.0,10.2,0.0,19.8,0.0,18.0,0.0,11.7,0.0,16.0,16.985714285714284,734.6755102040818
2020-12-22 13:29:54,39.0,2.4,14.4,0.0,105.0,10.6,0.0,23.4,0.0,18.0,0.0,12.6,0.0,15.0,17.17142857142857,740.6285714285716
2020-12-22 13:29:55,39.0,2.0,13.5,0.0,105.0,11.0,0.0,27.0,0.0,18.0,0.0,13.5,0.0,14.0,17.357142857142854,746.5816326530614
2020-12-22 13:29:56,39.0,1.5999999999999996,12.6,0.0,105.0,11.4,0.0,30.6,0.0,18.0,0.0,14.4,0.0,13.0,17.54285714285714,752.5346938775513
2020-12-22 13:29:57,39.0,1.1999999999999997,11.7,0.0,105.0,11.8,0.0,34.2,0.0,18.0,0.0,15.3,0.0,12.0,17.728571428571428,758.4877551020411
2020-12-22 13:29:58,39.0,0.7999999999999998,10.8,0.0,105.0,12.2,0.0,37.8,0.0,18.0,0.0,16.2,0.0,11.0,17.914285714285715,764.4408163265308
2020-12-22 13:29:59,39.0,0.3999999999999999,9.9,0.0,105.0,12.6,0.0,41.4,0.0,18.0,0.0,17.1,0.0,10.0,18.099999999999998,770.3938775510206
2020-12-22 13:30:00,39.0,0.0,9.0,0.0,105.0,13.0,0.0,45.0,0.0,18.0,0.0,18.0,0.0,9.0,18.285714285714285,776.3469387755105
2020-12-22 13:30:01,38.5,0.0,8.1,0.0,105.7,11.7,0.0,42.6,0.9,16.2,1.8,16.2,3.3,9.6,18.185714285714283,782.1183673469391
2020-12-22 13:30:02,38.0,0.0,7.2,0.0,106.4,10.4,0.0,40.2,1.8,14.4,3.6,14.4,6.6,10.2,18.085714285714285,787.8897959183676
2020-12-22 13:30:03,37.5,0.0,6.3,0.0,107.1,9.1,0.0,37.8,2.7,12.6,5.4,12.6,9.899999999999999,10.8,17.985714285714284,793.661224489796
2020-12-22 13:30:04,37.0,0.0,5.4,0.0,107.8,7.8,0.0,35.4,3.6,10.8,7.2,10.8,13.2,11.4,17.885714285714286,799.4326530612246
2020-12-22 13:30:05,36.5,0.0,4.5,0.0,108.5,6.5,0.0,33.0,4.5,9.0,9.0,9.0,16.5,12.0,17.785714285714285,805.2040816326532
2020-12-22 13:30:06,36.0,0.0,3.5999999999999996,0.0,109.2,5.199999999999999,0.0,30.6,5.4,7.199999999999999,10.8,7.199999999999999,19.799999999999997,12.6,17.685714285714283,810.9755102040817
2020-12-22 13:30:07,35.5,0.0,2.7,0.0,109.9,3.9000000000000004,0.0,28.2,6.3,5.4,12.6,5.4,23.099999999999998,13.2,17.585714285714285,816.7469387755102
2020-12-22 13:30:08,35.0,0.0,1.7999999999999998,0.0,110.6,2.5999999999999996,0.0,25.8,7.2,3.5999999999999996,14.4,3.5999999999999996,26.4,13.8,17.485714285714284,822.5183673469388
2020-12-22 13:30:09,34.5,0.0,0.9000000000000004,0.0,111.3,1.299999999999999,0.0,23.400000000000002,8.1,1.8000000000000007,16.2,1.8000000000000007,29.7,14.399999999999999,17.385714285714286,828.2897959183674
2020-12-22 13:30:10,34.0,0.0,0.0,0.0,112.0,0.0,0.0,21.0,9.0,0.0,18.0,0.0,33.0,15.0,17.285714285714285,834.0612244897959
2020-12-22 13:30:11,31.5,0.9,0.0,0.4,112.5,0.0,0.0,18.9,10.8,0.0,21.9,0.9,33.0,15.6,17.599999999999998,847.8938775510204
2020-12-22 13:30:12,29.0,1.8,0.0,0.8,113.0,0.0,0.0,16.8,12.6,0.0,25.8,1.8,33.0,16.2,17.914285714285715,861.7265306122449
2020-12-22 13:30:13,26.5,2.7,0.0,1.2000000000000002,113.5,0.0,0.0,14.7,14.4,0.0,29.7,2.7,33.0,16.8,18.228571428571428,875.5591836734693
2020-12-22 13:30:14,24.0,3.6,0.0,1.6,114.0,0.0,0.0,12.6,16.2,0.0,33.6,3.6,33.0,17.4,18.54285714285714,889.3918367346938
2020-12-22 13:30:15,21.5,4.5,0.0,2.0,114.5,0.0,0.0,10.5,18.0,0.0,37.5,4.5,33.0,18.0,18.857142857142854,903.2244897959183
2020-12-22 13:30:16,19.0,5.4,0.0,2.4000000000000004,115.0,0.0,0.0,8.399999999999999,19.8,0.0,41.4,5.4,33.0,18.6,19.17142857142857,917.0571428571428
2020-12-22 13:30:17,16.5,6.3,0.0,2.8000000000000003,115.5,0.0,0.0,6.299999999999999,21.6,0.0,45.3,6.3,33.0,19.2,19.485714285714284,930.8897959183673
2020-12-22 13:30:18,14.0,7.2,0.0,3.2,116.0,0.0,0.0,4.199999999999999,23.4,0.0,49.2,7.2,33.0,19.8,19.799999999999997,944.7224489795917
2020-12-22 13:30:19,11.5,8.1,0.0,3.6,116.5,0.0,0.0,2.099999999999998,25.2,0.0,53.1,8.1,33.0,20.4,20.114285714285714,958.5551020408162
2020-12-22 13:30:20,9.0,9.0,0.0,4.0,117.0,0.0,0.0,0.0,27.0,0.0,57.0,9.0,33.0,21.0,20.428571428571427,972.3877551020407
2020-12-22 13:30:21,8.1,8.1,0.0,4.5,117.9,0.0,0.0,2.1,26.1,0.0,54.0,9.9,30.6,20.4,20.12142857142857,974.1719387755102
2020-12-22 13:30:22,7.2,7.2,0.0,5.0,118.8,0.0,0.0,4.2,25.2,0.0,51.0,10.8,28.2,19.8,19.814285714285713,975.9561224489795
2020-12-22 13:30:23,6.3,6.3,0.0,5.5,119.7,0.0,0.0,6.300000000000001,24.3,0.0,48.0,11.7,25.8,19.2,19.507142857142856,977.7403061224488
2020-12-22 13:30:24,5.4,5.4,0.0,6.0,120.6,0.0,0.0,8.4,23.4,0.0,45.0,12.6,23.4,18.6,19.2,979.5244897959183
2020-12-22 13:30:25,4.5,4.5,0.0,6.5,121.5,0.0,0.0,10.5,22.5,0.0,42.0,13.5,21.0,18.0,18.892857142857142,981.3086734693877
2020-12-22 13:30:26,3.5999999999999996,3.5999999999999996,0.0,7.0,122.4,0.0,0.0,12.600000000000001,21.6,0.0,39.0,14.4,18.6,17.4,18.585714285714285,983.092857142857
2020-12-22 13:30:27,2.7,2.7,0.0,7.5,123.3,0.0,0.0,14.700000000000001,20.7,0.0,36.0,15.3,16.2,16.8,18.27857142857143,984.8770408163264
2020-12-22 13:30:28,1.7999999999999998,1.7999999999999998,0.0,8.0,124.2,0.0,0.0,16.8,19.8,0.0,33.0,16.2,13.8,16.2,17.97142857142857,986.6612244897958
2020-12-22 13:30:29,0.9000000000000004,0.9000000000000004,0.0,8.5,125.1,0.0,0.0,18.900000000000002,18.9,0.0,30.0,17.1,11.400000000000002,15.600000000000001,17.664285714285715,988.4454081632653
2020-12-22 13:30:30,0.0,0.0,0.0,9.0,126.0,0.0,0.0,21.0,18.0,0.0,27.0,18.0,9.0,15.0,17.357142857142858,990.2295918367346
2020-12-22 13:30:31,0.0,0.0,0.0,8.1,128.1,2.7,0.0,21.0,17.1,0.0,25.2,17.1,11.1,14.4,17.485714285714288,1027.9010204081633
2020-12-22 13:30:32,0.0,0.0,0.0,7.2,130.2,5.4,0.0,21.0,16.2,0.0,23.4,16.2,13.2,13.8,17.614285714285714,1065.5724489795919
2020-12-22 13:30:33,0.0,0.0,0.0,6.3,132.3,8.100000000000001,0.0,21.0,15.3,0.0,21.6,15.3,15.3,13.2,17.742857142857144,1103.2438775510204
2020-12-22 13:30:34,0.0,0.0,0.0,5.4,134.4,10.8,0.0,21.0,14.4,0.0,19.8,14.4,17.4,12.6,17.87142857142857,1140.915306122449
2020-12-22 13:30:35,0.0,0.0,0.0,4.5,136.5,13.5,0.0,21.0,13.5,0.0,18.0,13.5,19.5,12.0,18.0,1178.5867346938776
